"Study_id","train_layer","test_layer","threshold","TP","FN","TN","FP","specificity","precision","recall","f1_score","balanced_accuracy","mcc","mse","rmse"
"1_Bartomeus",5,5,0.3,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,6.12673430556635,2.37491757138732
"1_Bartomeus",5,5,0.4,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,6.12673430556635,2.37491757138732
"1_Bartomeus",5,5,0.5,11.62,2.38,4.94,9.06,0.352857142857143,0.564683870091112,0.83,0.669929537921049,0.591428571428571,0.206931907110023,6.12673430556635,2.37491757138732
"1_Bartomeus",5,5,0.6,10.02,3.98,7.1,6.9,0.507142857142857,0.598566519980371,0.715714285714286,0.647834595732643,0.611428571428571,0.228808659120948,6.12673430556635,2.37491757138732
"1_Bartomeus",5,5,0.7,7.96,6.04,9.28,4.72,0.662857142857143,0.633341896665426,0.568571428571429,0.594579221772712,0.615714285714286,0.235136827248398,6.12673430556635,2.37491757138732
"1_Bartomeus",5,5,0.8,6.48,7.52,10.96,3.04,0.782857142857143,0.700202158952159,0.462857142857143,0.546155754966281,0.622857142857143,0.26795610237615,6.12673430556635,2.37491757138732
"1_Bartomeus",5,5,0.9,4.56,9.44,12,2,0.857142857142857,0.708155511155511,0.325714285714286,0.432719132559757,0.591428571428571,0.220386983569874,6.12673430556635,2.37491757138732
"1_Bartomeus",5,5,1,0,14,14,0,1,NA,0,NA,0.5,NA,6.12673430556635,2.37491757138732
"1_Bartomeus",5,6,0,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.1,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.2,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.3,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.4,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.5,4.16,0.84,1.56,3.44,0.312,0.550642857142857,0.832,0.657243201243201,0.572,0.181598111994886,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.6,3,2,3.38,1.62,0.676,0.653285714285714,0.6,0.621472744942133,0.638,0.287067353810281,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.7,1.36,3.64,4.26,0.74,0.852,0.686821705426357,0.272,0.442247474747475,0.562,0.181571768188551,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.8,0.22,4.78,4.76,0.24,0.952,0.513888888888889,0.044,0.314574314574315,0.498,-0.00416194206280719,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,0.9,0,5,4.96,0.04,0.992,0,0,NA,0.496,-0.333333333333333,3.48162791385716,1.74821408071859
"1_Bartomeus",5,6,1,0,5,5,0,1,NA,0,NA,0.5,NA,3.48162791385716,1.74821408071859
"1_Bartomeus",5,7,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.5,6.22,0.78,2.46,4.54,0.351428571428571,0.582135642135642,0.888571428571429,0.700926679443707,0.62,0.283892252612745,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.6,4.98,2.02,4.14,2.86,0.591428571428571,0.64438455988456,0.711428571428571,0.667895360917033,0.651428571428571,0.311428528733679,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.7,1.64,5.36,5.3,1.7,0.757142857142857,0.480420466058764,0.234285714285714,0.36033275667422,0.495714285714286,-0.0142804447071519,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.8,0.62,6.38,6.3,0.7,0.9,0.504504504504504,0.0885714285714286,0.267191142191142,0.494285714285714,-0.0120698993487705,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,0.9,0.14,6.86,6.92,0.08,0.988571428571429,0.636363636363636,0.02,0.25,0.504285714285714,0.0756409358488949,8.20947552853915,2.50145566728074
"1_Bartomeus",5,7,1,0,7,7,0,1,NA,0,NA,0.5,NA,8.20947552853915,2.50145566728074
"1_Bartomeus",5,8,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.5,5.68,1.32,1.8,5.2,0.257142857142857,0.526541958041958,0.811428571428571,0.635600619195046,0.534285714285714,0.0803770806916196,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.6,3.7,3.3,4.14,2.86,0.591428571428571,0.571230158730159,0.528571428571429,0.54051867740103,0.56,0.125279160087056,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.7,1.56,5.44,5.4,1.6,0.771428571428571,0.521527777777778,0.222857142857143,0.317292400271124,0.497142857142857,0.00235573081648106,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.8,0.58,6.42,6.4,0.6,0.914285714285714,0.411764705882353,0.0828571428571429,0.3,0.498571428571429,-0.0301918571137489,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,0.9,0,7,6.96,0.04,0.994285714285714,0,0,NA,0.497142857142857,-0.277350098112615,4.27271900527021,1.86005426246398
"1_Bartomeus",5,8,1,0,7,7,0,1,NA,0,NA,0.5,NA,4.27271900527021,1.86005426246398
"1_Bartomeus",5,9,0,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.1,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.2,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.3,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.4,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.5,13.74,1.26,3.96,11.04,0.264,0.55645998687303,0.916,0.690511897481637,0.59,0.241163771984042,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.6,9.62,5.38,8.72,6.28,0.581333333333333,0.612161859812015,0.641333333333333,0.621209870106956,0.611333333333333,0.226577508778713,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.7,7.18,7.82,11.94,3.06,0.796,0.717692751692752,0.478666666666667,0.566124023935418,0.637333333333333,0.296970639553481,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.8,4.3,10.7,13.14,1.86,0.876,0.72684632034632,0.286666666666667,0.401478859914558,0.581333333333333,0.210821089919011,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,0.9,1.34,13.66,14.74,0.26,0.982666666666667,0.878968253968254,0.0893333333333333,0.189448094171344,0.536,0.180832494668588,3.12018276439636,1.72162506794137
"1_Bartomeus",5,9,1,0,15,15,0,1,NA,0,NA,0.5,NA,3.12018276439636,1.72162506794137
"1_Bartomeus",5,10,0,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.1,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.2,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.3,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.4,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.5,7.42,1.58,2.08,6.92,0.231111111111111,0.51923725457549,0.824444444444444,0.635051356373096,0.527777777777778,0.0623867649922893,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.6,4.86,4.14,5.46,3.54,0.606666666666667,0.584904761904762,0.54,0.55361783984849,0.573333333333333,0.150854050935708,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.7,3.14,5.86,7.6,1.4,0.844444444444444,0.71502380952381,0.348888888888889,0.464884235412447,0.596666666666667,0.230490008798217,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.8,1.62,7.38,8.22,0.78,0.913333333333333,0.70886524822695,0.18,0.324819624819625,0.546666666666667,0.151497257552162,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,0.9,0,9,8.94,0.06,0.993333333333333,0,0,NA,0.496666666666667,-0.242535625036333,2.49676072250866,1.49846095618443
"1_Bartomeus",5,10,1,0,9,9,0,1,NA,0,NA,0.5,NA,2.49676072250866,1.49846095618443
"1_Bartomeus",5,11,0,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.1,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.2,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.3,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.4,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.5,9.42,1.58,2.88,8.12,0.261818181818182,0.541029263392267,0.856363636363636,0.660777427526538,0.559090909090909,0.132198073257066,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.6,7.02,3.98,5.92,5.08,0.538181818181818,0.587430492709904,0.638181818181818,0.605121071910546,0.588181818181818,0.181624585530361,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.7,4.58,6.42,8.34,2.66,0.758181818181818,0.643163059163059,0.416363636363636,0.496262570516037,0.587272727272727,0.19047855716935,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.8,3.16,7.84,9.64,1.36,0.876363636363636,0.704571428571429,0.287272727272727,0.406916718875713,0.581818181818182,0.203879843416612,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,0.9,1.24,9.76,10.86,0.14,0.987272727272727,0.897727272727273,0.112727272727273,0.235995711605468,0.55,0.216597998526454,1.91070181423635,1.35069127056874
"1_Bartomeus",5,11,1,0,11,11,0,1,NA,0,NA,0.5,NA,1.91070181423635,1.35069127056874
"1_Bartomeus",5,12,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.5,6.04,1.96,3.16,4.84,0.395,0.556419746919747,0.755,0.63750404094791,0.575,0.161872140508335,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.6,3.84,4.16,5.82,2.18,0.7275,0.640743440233236,0.48,0.541695382781817,0.60375,0.220823010566424,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.7,1.08,6.92,7.02,0.98,0.8775,0.537234042553192,0.135,0.285838544171877,0.50625,0.0233609147563481,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.8,0.16,7.84,7.78,0.22,0.9725,0.411764705882353,0.02,0.216666666666667,0.49625,-0.0455645099553814,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,0.9,0,8,8,0,1,NA,0,NA,0.5,NA,2.47410593234566,1.49696386976959
"1_Bartomeus",5,12,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.47410593234566,1.49696386976959
"1_Bartomeus",6,1,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.5,5.8,1.2,2.3,4.7,0.328571428571429,0.555957764457764,0.828571428571429,0.661623568725736,0.578571428571429,0.187812115211306,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.6,3.44,3.56,5.3,1.7,0.757142857142857,0.6715,0.491428571428571,0.55147680424151,0.624285714285714,0.262701244087638,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.7,0.68,6.32,6.66,0.34,0.951428571428571,0.691397849462366,0.0971428571428571,0.303777777777778,0.524285714285714,0.126576085540512,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.8,0.16,6.84,6.9,0.1,0.985714285714286,0.633333333333333,0.0228571428571429,0.270634920634921,0.504285714285714,0.0788870830733394,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,0.9,0,7,7,0,1,NA,0,NA,0.5,NA,3.01600785068858,1.49628127714664
"1_Bartomeus",6,1,1,0,7,7,0,1,NA,0,NA,0.5,NA,3.01600785068858,1.49628127714664
"1_Bartomeus",6,2,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.5,5.18,1.82,2.68,4.32,0.382857142857143,0.54884632034632,0.74,0.624882364281745,0.561428571428571,0.137724589567927,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.6,4.74,2.26,3.74,3.26,0.534285714285714,0.603686258186258,0.677142857142857,0.630410902822668,0.605714285714286,0.220314522716035,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.7,3.5,3.5,4.5,2.5,0.642857142857143,0.589452380952381,0.5,0.539231969844215,0.571428571428571,0.148843484404469,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.8,1.58,5.42,5.74,1.26,0.82,0.569097222222222,0.225714285714286,0.346313661086388,0.522857142857143,0.0624587019349484,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,0.9,0.62,6.38,6.64,0.36,0.948571428571429,0.6953125,0.0885714285714286,0.266610549943883,0.518571428571429,0.110972496692177,11.1486308822352,3.07611809640299
"1_Bartomeus",6,2,1,0,7,7,0,1,NA,0,NA,0.5,NA,11.1486308822352,3.07611809640299
"1_Bartomeus",6,3,0,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.1,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.2,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.3,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.4,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.5,4.86,1.14,1.86,4.14,0.31,0.544276334776335,0.81,0.645465789112848,0.56,0.148819300205509,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.6,2.2,3.8,3.78,2.22,0.63,0.497690476190476,0.366666666666667,0.417567013485381,0.498333333333333,-0.00234415964694418,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.7,1.32,4.68,4.6,1.4,0.766666666666667,0.481,0.22,0.340667472062821,0.493333333333333,-0.0171091825042644,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.8,1,5,4.92,1.08,0.82,0.521276595744681,0.166666666666667,0.291927990708479,0.493333333333333,-0.00443719884584653,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,0.9,0.6,5.4,5.68,0.32,0.946666666666667,0.694444444444444,0.1,0.283251231527094,0.523333333333333,0.117254411780241,5.68898627985422,2.03710369765957
"1_Bartomeus",6,3,1,0,6,6,0,1,NA,0,NA,0.5,NA,5.68898627985422,2.03710369765957
"1_Bartomeus",6,4,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.5,6.68,1.32,2.98,5.02,0.3725,0.574080475080475,0.835,0.676874686716792,0.60375,0.238620958304118,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.6,4.48,3.52,5.4,2.6,0.675,0.638917027417027,0.56,0.584393186620741,0.6175,0.243988584054938,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.7,3.34,4.66,6.82,1.18,0.8525,0.763380952380952,0.4175,0.517991341991342,0.635,0.308193374725878,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.8,1.18,6.82,7.44,0.56,0.93,0.711111111111111,0.1475,0.293555567239778,0.53875,0.143811410309501,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,0.9,0.02,7.98,7.96,0.04,0.995,0.333333333333333,0.0025,0.222222222222222,0.49875,-0.086066296582387,2.4021728878682,1.41521627790847
"1_Bartomeus",6,4,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.4021728878682,1.41521627790847
"1_Bartomeus",6,5,0,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.1,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.2,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.3,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.4,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.5,12.28,1.72,3.62,10.38,0.258571428571429,0.54306193376079,0.877142857142857,0.66945411686052,0.567857142857143,0.173804138816031,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.6,9.82,4.18,8.86,5.14,0.632857142857143,0.65872174591834,0.701428571428571,0.676620797282719,0.667142857142857,0.338137426295968,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.7,5.9,8.1,11.72,2.28,0.837142857142857,0.721361083361083,0.421428571428571,0.526395102752998,0.629285714285714,0.284853761294032,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.8,2.5,11.5,13.36,0.64,0.954285714285714,0.817166666666667,0.178571428571429,0.29151424525153,0.566428571428571,0.21340501582237,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,0.9,0.32,13.68,13.94,0.06,0.995714285714286,0.823529411764706,0.0228571428571429,0.15,0.509285714285714,0.134514764929065,5.88017506790583,2.26647769857856
"1_Bartomeus",6,5,1,0,14,14,0,1,NA,0,NA,0.5,NA,5.88017506790583,2.26647769857856
"1_Bartomeus",6,6,0,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.1,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.2,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.3,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.4,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.5,4.08,0.92,2.42,2.58,0.484,0.626603174603175,0.816,0.698741591741592,0.65,0.337382148291044,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.6,3.84,1.16,3.06,1.94,0.612,0.671611111111111,0.768,0.704368076368076,0.69,0.402965569366138,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.7,3.12,1.88,3.46,1.54,0.692,0.6695,0.624,0.639317371970433,0.658,0.329191090003836,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.8,2.32,2.68,3.86,1.14,0.772,0.701457725947522,0.464,0.537146980004123,0.618,0.267460840253869,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,0.9,1.42,3.58,4.36,0.64,0.872,0.738888888888889,0.284,0.450491307634165,0.578,0.22297893806239,2.75568865357429,1.60544527208256
"1_Bartomeus",6,6,1,0,5,5,0,1,NA,0,NA,0.5,NA,2.75568865357429,1.60544527208256
"1_Bartomeus",6,7,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.5,6.26,0.74,2.54,4.46,0.362857142857143,0.59372471972472,0.894285714285714,0.708696989457051,0.628571428571429,0.307922046691019,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.6,5.32,1.68,3.7,3.3,0.528571428571429,0.626121933621934,0.76,0.679807370991582,0.644285714285714,0.30424817378602,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.7,4.36,2.64,4.16,2.84,0.594285714285714,0.615365079365079,0.622857142857143,0.605668926360877,0.608571428571429,0.226994094217231,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.8,1.68,5.32,5.56,1.44,0.794285714285714,0.568148148148148,0.24,0.371578421578422,0.517142857142857,0.0532668465458839,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,0.9,0.72,6.28,6.28,0.72,0.897142857142857,0.567156862745098,0.102857142857143,0.279906204906205,0.5,0.0218675025338592,7.88919075473044,2.43171073577061
"1_Bartomeus",6,7,1,0,7,7,0,1,NA,0,NA,0.5,NA,7.88919075473044,2.43171073577061
"1_Bartomeus",6,8,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.5,6.14,0.86,2.5,4.5,0.357142857142857,0.581570207570208,0.877142857142857,0.696408767015578,0.617142857142857,0.28506732693214,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.6,2.84,4.16,5.16,1.84,0.737142857142857,0.638087301587302,0.405714285714286,0.476930347430347,0.571428571428571,0.163317191647018,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.7,0.6,6.4,6.4,0.6,0.914285714285714,0.512254901960784,0.0857142857142857,0.266828282828283,0.5,0.00347901391480757,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.8,0,7,6.92,0.08,0.988571428571429,0,0,NA,0.494285714285714,-0.277350098112615,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,0.9,0,7,7,0,1,NA,0,NA,0.5,NA,4.57185656905169,1.97062364926133
"1_Bartomeus",6,8,1,0,7,7,0,1,NA,0,NA,0.5,NA,4.57185656905169,1.97062364926133
"1_Bartomeus",6,9,0,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.26458314318822,1.74085660907459
"1_Bartomeus",6,9,0.1,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.26458314318822,1.74085660907459
"1_Bartomeus",6,9,0.2,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.26458314318822,1.74085660907459
"1_Bartomeus",6,9,0.3,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.26458314318822,1.74085660907459
"1_Bartomeus",6,9,0.4,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.26458314318822,1.74085660907459
"1_Bartomeus",6,9,0.5,13.22,1.78,5.58,9.42,0.372,0.587077150648318,0.881333333333333,0.703340767511348,0.626666666666667,0.293044214602881,3.26458314318822,1.74085660907459
"1_Bartomeus",6,9,0.6,9,6,9.98,5.02,0.665333333333333,0.649454870636759,0.6,0.61742309578915,0.632666666666667,0.270836582844599,3.26458314318822,1.74085660907459
